t,variable,AS,FC,base
465,h_Q_11,81.7072806887547,81.7072806887547,81.7072806887547
465,h_Q_12,80.0731350749796,80.0731350749796,80.0731350749796
465,h_Q_13,78.47167237348,78.47167237348,78.47167237348
465,h_Q_14,76.9022389260104,76.9022389260104,76.9022389260104
465,h_Q_15,75.3641941474902,75.3641941474902,75.3641941474902
465,h_Q_16,73.8569102645404,73.8569102645404,73.8569102645404
465,h_Q_17,72.3797720592496,72.3797720592496,72.3797720592496
465,P_Q_1,0.3,0.3,0.3
465,P_Q_2,0.296938775510204,0.296938775510204,0.296938775510204
465,P_Q_3,0.2938469515253,0.2938469515253,0.2938469515253
465,P_Q_4,0.290724879179537,0.290724879179537,0.290724879179537
465,P_Q_5,0.287572939511764,0.287572939511764,0.287572939511764
465,P_Q_6,0.284391544188968,0.284391544188968,0.284391544188968
465,P_Q_7,0.281181136216484,0.281181136216484,0.281181136216484
465,P_Q_8,0.277942190632602,0.277942190632602,0.277942190632602
465,P_Q_9,0.274675215185207,0.274675215185207,0.274675215185207
465,P_Q_10,0.271380750987985,0.271380750987985,0.271380750987985
465,P_Q_11,0.268059373153594,0.268059373153594,0.268059373153594
465,P_Q_12,0.264711691401123,0.264711691401123,0.264711691401123
465,P_Q_13,0.261338350635028,0.261338350635028,0.261338350635028
465,P_Q_14,0.257940031492637,0.257940031492637,0.257940031492637
465,P_Q_15,0.254517450857225,0.254517450857225,0.254517450857225
465,P_Q_16,0.251071362333543,0.251071362333543,0.251071362333543
465,P_Q_17,0.247602556682596,0.247602556682596,0.247602556682596
465,L_Q,3.2986942719464,3.30363996313975,3.24847433140571
465,pi_Q,0.3,0.3,0.3
465,beta_NQ_2,0.989795918367347,0.989795918367347,0.989795918367347
465,beta_NQ_3,0.989587671803415,0.989587671803415,0.989587671803415
465,beta_NQ_4,0.989375175309607,0.989375175309607,0.989375175309607
465,beta_NQ_5,0.989158342152661,0.989158342152661,0.989158342152661
465,beta_NQ_6,0.988937083829246,0.988937083829246,0.988937083829246
465,beta_NQ_7,0.988711310029842,0.988711310029842,0.988711310029842
465,beta_NQ_8,0.98848092860188,0.98848092860188,0.98848092860188
465,beta_NQ_9,0.988245845512122,0.988245845512122,0.988245845512122
465,beta_NQ_10,0.988005964808288,0.988005964808288,0.988005964808288
465,beta_NQ_11,0.987761188579886,0.987761188579886,0.987761188579886
465,beta_NQ_12,0.987511416918251,0.987511416918251,0.987511416918251
465,beta_NQ_13,0.987256547875766,0.987256547875766,0.987256547875766
465,beta_NQ_14,0.986996477424251,0.986996477424251,0.986996477424251
465,beta_NQ_15,0.986731099412501,0.986731099412501,0.986731099412501
465,beta_NQ_16,0.98646030552296,0.98646030552296,0.98646030552296
465,beta_NQ_17,0.986183985227511,0.986183985227511,0.986183985227511
465,h_NQ_2,98,98,98
465,h_NQ_3,96.04,96.04,96.04
465,h_NQ_4,94.1192,94.1192,94.1192
465,h_NQ_5,92.236816,92.236816,92.236816
465,h_NQ_6,90.39207968,90.39207968,90.39207968
465,h_NQ_7,88.5842380864,88.5842380864,88.5842380864
465,h_NQ_8,86.812553324672,86.812553324672,86.812553324672
465,h_NQ_9,85.0763022581786,85.0763022581786,85.0763022581786
465,h_NQ_10,83.374776213015,83.374776213015,83.374776213015
465,h_NQ_11,81.7072806887547,81.7072806887547,81.7072806887547
465,h_NQ_12,80.0731350749796,80.0731350749796,80.0731350749796
465,h_NQ_13,78.47167237348,78.47167237348,78.47167237348
465,h_NQ_14,76.9022389260104,76.9022389260104,76.9022389260104
465,h_NQ_15,75.3641941474902,75.3641941474902,75.3641941474902
465,h_NQ_16,73.8569102645404,73.8569102645404,73.8569102645404
465,h_NQ_17,72.3797720592496,72.3797720592496,72.3797720592496
465,P_NQ_1,0.7,0.7,0.7
465,P_NQ_2,0.692857142857143,0.692857142857143,0.692857142857143
465,P_NQ_3,0.685642886892366,0.685642886892366,0.685642886892366
465,P_NQ_4,0.67835805141892,0.67835805141892,0.67835805141892
465,P_NQ_5,0.671003525527448,0.671003525527448,0.671003525527448
465,P_NQ_6,0.663580269774258,0.663580269774258,0.663580269774258
465,P_NQ_7,0.656089317838462,0.656089317838462,0.656089317838462
465,P_NQ_8,0.648531778142737,0.648531778142737,0.648531778142737
465,P_NQ_9,0.640908835432149,0.640908835432149,0.640908835432149
465,P_NQ_10,0.633221752305297,0.633221752305297,0.633221752305297
465,P_NQ_11,0.625471870691719,0.625471870691719,0.625471870691719
465,P_NQ_12,0.617660613269288,0.617660613269288,0.617660613269288
465,P_NQ_13,0.609789484815066,0.609789484815066,0.609789484815066
465,P_NQ_14,0.601860073482819,0.601860073482819,0.601860073482819
465,P_NQ_15,0.593874052000191,0.593874052000191,0.593874052000191
465,P_NQ_16,0.585833178778267,0.585833178778267,0.585833178778267
465,P_NQ_17,0.577739298926065,0.577739298926065,0.577739298926065
465,L_NQ,5.84213178032127,5.80985609804948,5.72270562532307
465,pi_NQ,0.7,0.7,0.7
465,y,5.73444180288113,5.72677646314102,5.66297734097266
465,nbar,12.1215675242881,12.0984268209378,11.9063410874788
465,Ptot,15.546317331646,15.546317331646,15.546317331646
465,Pret,6.92207189181244,6.92207189181244,6.92207189181244
465,H,797.736164317796,797.736164317796,797.736164317796
465,cCheck,1.77635683940025e-15,1.77635683940025e-15,1.77635683940025e-15
465,A,1,1,1
465,A_Q,2,2,2
465,xpop,1,1,1
465,h_Q_1,100,100,100
465,mig_Q_2,0,0,0
465,med_Q_2,0,0,0
465,mig_Q_3,0,0,0
465,med_Q_3,0,0,0
465,mig_Q_4,0,0,0
465,med_Q_4,0,0,0
465,mig_Q_5,0,0,0
465,med_Q_5,0,0,0
465,mig_Q_6,0,0,0
465,med_Q_6,0,0,0
465,mig_Q_7,0,0,0
465,med_Q_7,0,0,0
465,mig_Q_8,0,0,0
465,med_Q_8,0,0,0
465,mig_Q_9,0,0,0
465,med_Q_9,0,0,0
465,mig_Q_10,0,0,0
465,med_Q_10,0,0,0
465,mig_Q_11,0,0,0
465,med_Q_11,0,0,0
465,mig_Q_12,0,0,0
465,med_Q_12,0,0,0
465,mig_Q_13,0,0,0
465,med_Q_13,0,0,0
465,mig_Q_14,0,0,0
465,med_Q_14,0,0,0
465,mig_Q_15,0,0,0
465,med_Q_15,0,0,0
465,mig_Q_16,0,0,0
465,med_Q_16,0,0,0
465,mig_Q_17,0,0,0
465,med_Q_17,0,0,0
465,h_NQ_1,100,100,100
465,mig_NQ_2,0,0,0
465,med_NQ_2,0,0,0
465,mig_NQ_3,0,0,0
465,med_NQ_3,0,0,0
465,mig_NQ_4,0,0,0
465,med_NQ_4,0,0,0
465,mig_NQ_5,0,0,0
465,med_NQ_5,0,0,0
465,mig_NQ_6,0,0,0
465,med_NQ_6,0,0,0
465,mig_NQ_7,0,0,0
465,med_NQ_7,0,0,0
465,mig_NQ_8,0,0,0
465,med_NQ_8,0,0,0
465,mig_NQ_9,0,0,0
465,med_NQ_9,0,0,0
465,mig_NQ_10,0,0,0
465,med_NQ_10,0,0,0
465,mig_NQ_11,0,0,0
465,med_NQ_11,0,0,0
465,mig_NQ_12,0,0,0
465,med_NQ_12,0,0,0
465,mig_NQ_13,0,0,0
465,med_NQ_13,0,0,0
465,mig_NQ_14,0,0,0
465,med_NQ_14,0,0,0
465,mig_NQ_15,0,0,0
465,med_NQ_15,0,0,0
465,mig_NQ_16,0,0,0
465,med_NQ_16,0,0,0
465,mig_NQ_17,0,0,0
465,med_NQ_17,0,0,0
466,beta_Q_2,0.989795918367347,0.989795918367347,0.989795918367347
466,beta_Q_3,0.989587671803415,0.989587671803415,0.989587671803415
466,beta_Q_4,0.989375175309607,0.989375175309607,0.989375175309607
466,beta_Q_5,0.989158342152661,0.989158342152661,0.989158342152661
466,beta_Q_6,0.988937083829246,0.988937083829246,0.988937083829246
466,beta_Q_7,0.988711310029842,0.988711310029842,0.988711310029842
466,beta_Q_8,0.98848092860188,0.98848092860188,0.98848092860188
466,beta_Q_9,0.988245845512122,0.988245845512122,0.988245845512122
466,beta_Q_10,0.988005964808288,0.988005964808288,0.988005964808288
466,beta_Q_11,0.987761188579886,0.987761188579886,0.987761188579886
466,beta_Q_12,0.987511416918251,0.987511416918251,0.987511416918251
466,beta_Q_13,0.987256547875766,0.987256547875766,0.987256547875766
466,beta_Q_14,0.986996477424251,0.986996477424251,0.986996477424251
466,beta_Q_15,0.986731099412501,0.986731099412501,0.986731099412501
466,beta_Q_16,0.98646030552296,0.98646030552296,0.98646030552296
466,beta_Q_17,0.986183985227511,0.986183985227511,0.986183985227511
466,h_Q_2,98,98,98
466,h_Q_3,96.04,96.04,96.04
466,h_Q_4,94.1192,94.1192,94.1192
466,h_Q_5,92.236816,92.236816,92.236816
466,h_Q_6,90.39207968,90.39207968,90.39207968
466,h_Q_7,88.5842380864,88.5842380864,88.5842380864
466,h_Q_8,86.812553324672,86.812553324672,86.812553324672
466,h_Q_9,85.0763022581786,85.0763022581786,85.0763022581786
466,h_Q_10,83.374776213015,83.374776213015,83.374776213015
466,h_Q_11,81.7072806887547,81.7072806887547,81.7072806887547
466,h_Q_12,80.0731350749796,80.0731350749796,80.0731350749796
466,h_Q_13,78.47167237348,78.47167237348,78.47167237348
466,h_Q_14,76.9022389260104,76.9022389260104,76.9022389260104
466,h_Q_15,75.3641941474902,75.3641941474902,75.3641941474902
466,h_Q_16,73.8569102645404,73.8569102645404,73.8569102645404
466,h_Q_17,72.3797720592496,72.3797720592496,72.3797720592496
466,P_Q_1,0.3,0.3,0.3
466,P_Q_2,0.296938775510204,0.296938775510204,0.296938775510204
466,P_Q_3,0.2938469515253,0.2938469515253,0.2938469515253
466,P_Q_4,0.290724879179537,0.290724879179537,0.290724879179537
466,P_Q_5,0.287572939511764,0.287572939511764,0.287572939511764
466,P_Q_6,0.284391544188968,0.284391544188968,0.284391544188968
466,P_Q_7,0.281181136216484,0.281181136216484,0.281181136216484
466,P_Q_8,0.277942190632602,0.277942190632602,0.277942190632602
466,P_Q_9,0.274675215185207,0.274675215185207,0.274675215185207
466,P_Q_10,0.271380750987985,0.271380750987985,0.271380750987985
466,P_Q_11,0.268059373153594,0.268059373153594,0.268059373153594
466,P_Q_12,0.264711691401123,0.264711691401123,0.264711691401123
466,P_Q_13,0.261338350635028,0.261338350635028,0.261338350635028
466,P_Q_14,0.257940031492637,0.257940031492637,0.257940031492637
466,P_Q_15,0.254517450857225,0.254517450857225,0.254517450857225
466,P_Q_16,0.251071362333543,0.251071362333543,0.251071362333543
466,P_Q_17,0.247602556682596,0.247602556682596,0.247602556682596
466,L_Q,3.2986942719464,3.30363996313975,3.24847433140571
466,pi_Q,0.3,0.3,0.3
466,beta_NQ_2,0.989795918367347,0.989795918367347,0.989795918367347
466,beta_NQ_3,0.989587671803415,0.989587671803415,0.989587671803415
466,beta_NQ_4,0.989375175309607,0.989375175309607,0.989375175309607
466,beta_NQ_5,0.989158342152661,0.989158342152661,0.989158342152661
466,beta_NQ_6,0.988937083829246,0.988937083829246,0.988937083829246
466,beta_NQ_7,0.988711310029842,0.988711310029842,0.988711310029842
466,beta_NQ_8,0.98848092860188,0.98848092860188,0.98848092860188
466,beta_NQ_9,0.988245845512122,0.988245845512122,0.988245845512122
466,beta_NQ_10,0.988005964808288,0.988005964808288,0.988005964808288
466,beta_NQ_11,0.987761188579886,0.987761188579886,0.987761188579886
466,beta_NQ_12,0.987511416918251,0.987511416918251,0.987511416918251
466,beta_NQ_13,0.987256547875766,0.987256547875766,0.987256547875766
466,beta_NQ_14,0.986996477424251,0.986996477424251,0.986996477424251
466,beta_NQ_15,0.986731099412501,0.986731099412501,0.986731099412501
466,beta_NQ_16,0.98646030552296,0.98646030552296,0.98646030552296
466,beta_NQ_17,0.986183985227511,0.986183985227511,0.986183985227511
466,h_NQ_2,98,98,98
466,h_NQ_3,96.04,96.04,96.04
466,h_NQ_4,94.1192,94.1192,94.1192
466,h_NQ_5,92.236816,92.236816,92.236816
466,h_NQ_6,90.39207968,90.39207968,90.39207968
466,h_NQ_7,88.5842380864,88.5842380864,88.5842380864
466,h_NQ_8,86.812553324672,86.812553324672,86.812553324672
466,h_NQ_9,85.0763022581786,85.0763022581786,85.0763022581786
466,h_NQ_10,83.374776213015,83.374776213015,83.374776213015
466,h_NQ_11,81.7072806887547,81.7072806887547,81.7072806887547
466,h_NQ_12,80.0731350749796,80.0731350749796,80.0731350749796
466,h_NQ_13,78.47167237348,78.47167237348,78.47167237348
466,h_NQ_14,76.9022389260104,76.9022389260104,76.9022389260104
466,h_NQ_15,75.3641941474902,75.3641941474902,75.3641941474902
466,h_NQ_16,73.8569102645404,73.8569102645404,73.8569102645404
466,h_NQ_17,72.3797720592496,72.3797720592496,72.3797720592496
466,P_NQ_1,0.7,0.7,0.7
466,P_NQ_2,0.692857142857143,0.692857142857143,0.692857142857143
466,P_NQ_3,0.685642886892366,0.685642886892366,0.685642886892366
466,P_NQ_4,0.67835805141892,0.67835805141892,0.67835805141892
466,P_NQ_5,0.671003525527448,0.671003525527448,0.671003525527448
466,P_NQ_6,0.663580269774258,0.663580269774258,0.663580269774258
466,P_NQ_7,0.656089317838462,0.656089317838462,0.656089317838462
466,P_NQ_8,0.648531778142737,0.648531778142737,0.648531778142737
466,P_NQ_9,0.640908835432149,0.640908835432149,0.640908835432149
466,P_NQ_10,0.633221752305297,0.633221752305297,0.633221752305297
466,P_NQ_11,0.625471870691719,0.625471870691719,0.625471870691719
466,P_NQ_12,0.617660613269288,0.617660613269288,0.617660613269288
466,P_NQ_13,0.609789484815066,0.609789484815066,0.609789484815066
466,P_NQ_14,0.601860073482819,0.601860073482819,0.601860073482819
466,P_NQ_15,0.593874052000191,0.593874052000191,0.593874052000191
466,P_NQ_16,0.585833178778267,0.585833178778267,0.585833178778267
466,P_NQ_17,0.577739298926065,0.577739298926065,0.577739298926065
466,L_NQ,5.84213178032127,5.80985609804948,5.72270562532307
466,pi_NQ,0.7,0.7,0.7
466,y,5.73444180288113,5.72677646314102,5.66297734097266
466,nbar,12.1215675242881,12.0984268209378,11.9063410874788
466,Ptot,15.546317331646,15.546317331646,15.546317331646
466,Pret,6.92207189181244,6.92207189181244,6.92207189181244
466,H,797.736164317796,797.736164317796,797.736164317796
466,cCheck,1.77635683940025e-15,1.77635683940025e-15,1.77635683940025e-15
466,A,1,1,1
466,A_Q,2,2,2
466,xpop,1,1,1
466,h_Q_1,100,100,100
466,mig_Q_2,0,0,0
466,med_Q_2,0,0,0
466,mig_Q_3,0,0,0
466,med_Q_3,0,0,0
466,mig_Q_4,0,0,0
466,med_Q_4,0,0,0
466,mig_Q_5,0,0,0
466,med_Q_5,0,0,0
466,mig_Q_6,0,0,0
466,med_Q_6,0,0,0
466,mig_Q_7,0,0,0
466,med_Q_7,0,0,0
466,mig_Q_8,0,0,0
466,med_Q_8,0,0,0
466,mig_Q_9,0,0,0
466,med_Q_9,0,0,0
466,mig_Q_10,0,0,0
466,med_Q_10,0,0,0
466,mig_Q_11,0,0,0
466,med_Q_11,0,0,0
466,mig_Q_12,0,0,0
466,med_Q_12,0,0,0
466,mig_Q_13,0,0,0
466,med_Q_13,0,0,0
466,mig_Q_14,0,0,0
466,med_Q_14,0,0,0
466,mig_Q_15,0,0,0
466,med_Q_15,0,0,0
466,mig_Q_16,0,0,0
466,med_Q_16,0,0,0
466,mig_Q_17,0,0,0
466,med_Q_17,0,0,0
466,h_NQ_1,100,100,100
466,mig_NQ_2,0,0,0
466,med_NQ_2,0,0,0
466,mig_NQ_3,0,0,0
466,med_NQ_3,0,0,0
466,mig_NQ_4,0,0,0
466,med_NQ_4,0,0,0
466,mig_NQ_5,0,0,0
466,med_NQ_5,0,0,0
466,mig_NQ_6,0,0,0
466,med_NQ_6,0,0,0
466,mig_NQ_7,0,0,0
466,med_NQ_7,0,0,0
466,mig_NQ_8,0,0,0
466,med_NQ_8,0,0,0
466,mig_NQ_9,0,0,0
466,med_NQ_9,0,0,0
466,mig_NQ_10,0,0,0
466,med_NQ_10,0,0,0
466,mig_NQ_11,0,0,0
466,med_NQ_11,0,0,0
466,mig_NQ_12,0,0,0
466,med_NQ_12,0,0,0
466,mig_NQ_13,0,0,0
466,med_NQ_13,0,0,0
466,mig_NQ_14,0,0,0
466,med_NQ_14,0,0,0
466,mig_NQ_15,0,0,0
466,med_NQ_15,0,0,0
466,mig_NQ_16,0,0,0
466,med_NQ_16,0,0,0
466,mig_NQ_17,0,0,0
466,med_NQ_17,0,0,0
467,beta_Q_2,0.989795918367347,0.989795918367347,0.989795918367347
467,beta_Q_3,0.989587671803415,0.989587671803415,0.989587671803415
467,beta_Q_4,0.989375175309607,0.989375175309607,0.989375175309607
467,beta_Q_5,0.989158342152661,0.989158342152661,0.989158342152661
467,beta_Q_6,0.988937083829246,0.988937083829246,0.988937083829246
467,beta_Q_7,0.988711310029842,0.988711310029842,0.988711310029842
467,beta_Q_8,0.98848092860188,0.98848092860188,0.98848092860188
467,beta_Q_9,0.988245845512122,0.988245845512122,0.988245845512122
467,beta_Q_10,0.988005964808288,0.988005964808288,0.988005964808288
467,beta_Q_11,0.987761188579886,0.987761188579886,0.987761188579886
467,beta_Q_12,0.987511416918251,0.987511416918251,0.987511416918251
467,beta_Q_13,0.987256547875766,0.987256547875766,0.987256547875766
467,beta_Q_14,0.986996477424251,0.986996477424251,0.986996477424251
467,beta_Q_15,0.986731099412501,0.986731099412501,0.986731099412501
467,beta_Q_16,0.98646030552296,0.98646030552296,0.98646030552296
467,beta_Q_17,0.986183985227511,0.986183985227511,0.986183985227511
467,h_Q_2,98,98,98
467,h_Q_3,96.04,96.04,96.04
467,h_Q_4,94.1192,94.1192,94.1192
467,h_Q_5,92.236816,92.236816,92.236816
467,h_Q_6,90.39207968,90.39207968,90.39207968
467,h_Q_7,88.5842380864,88.5842380864,88.5842380864
467,h_Q_8,86.812553324672,86.812553324672,86.812553324672
467,h_Q_9,85.0763022581786,85.0763022581786,85.0763022581786
467,h_Q_10,83.374776213015,83.374776213015,83.374776213015
467,h_Q_11,81.7072806887547,81.7072806887547,81.7072806887547
467,h_Q_12,80.0731350749796,80.0731350749796,80.0731350749796
467,h_Q_13,78.47167237348,78.47167237348,78.47167237348
467,h_Q_14,76.9022389260104,76.9022389260104,76.9022389260104
467,h_Q_15,75.3641941474902,75.3641941474902,75.3641941474902
467,h_Q_16,73.8569102645404,73.8569102645404,73.8569102645404
467,h_Q_17,72.3797720592496,72.3797720592496,72.3797720592496
467,P_Q_1,0.3,0.3,0.3
467,P_Q_2,0.296938775510204,0.296938775510204,0.296938775510204
467,P_Q_3,0.2938469515253,0.2938469515253,0.2938469515253
467,P_Q_4,0.290724879179537,0.290724879179537,0.290724879179537
467,P_Q_5,0.287572939511764,0.287572939511764,0.287572939511764
467,P_Q_6,0.284391544188968,0.284391544188968,0.284391544188968
467,P_Q_7,0.281181136216484,0.281181136216484,0.281181136216484
467,P_Q_8,0.277942190632602,0.277942190632602,0.277942190632602
467,P_Q_9,0.274675215185207,0.274675215185207,0.274675215185207
467,P_Q_10,0.271380750987985,0.271380750987985,0.271380750987985
467,P_Q_11,0.268059373153594,0.268059373153594,0.268059373153594
467,P_Q_12,0.264711691401123,0.264711691401123,0.264711691401123
467,P_Q_13,0.261338350635028,0.261338350635028,0.261338350635028
467,P_Q_14,0.257940031492637,0.257940031492637,0.257940031492637
467,P_Q_15,0.254517450857225,0.254517450857225,0.254517450857225
467,P_Q_16,0.251071362333543,0.251071362333543,0.251071362333543
467,P_Q_17,0.247602556682596,0.247602556682596,0.247602556682596
467,L_Q,3.2986942719464,3.30363996313975,3.24847433140571
467,pi_Q,0.3,0.3,0.3
467,beta_NQ_2,0.989795918367347,0.989795918367347,0.989795918367347
467,beta_NQ_3,0.989587671803415,0.989587671803415,0.989587671803415
467,beta_NQ_4,0.989375175309607,0.989375175309607,0.989375175309607
467,beta_NQ_5,0.989158342152661,0.989158342152661,0.989158342152661
467,beta_NQ_6,0.988937083829246,0.988937083829246,0.988937083829246
467,beta_NQ_7,0.988711310029842,0.988711310029842,0.988711310029842
467,beta_NQ_8,0.98848092860188,0.98848092860188,0.98848092860188
467,beta_NQ_9,0.988245845512122,0.988245845512122,0.988245845512122
467,beta_NQ_10,0.988005964808288,0.988005964808288,0.988005964808288
467,beta_NQ_11,0.987761188579886,0.987761188579886,0.987761188579886
467,beta_NQ_12,0.987511416918251,0.987511416918251,0.987511416918251
467,beta_NQ_13,0.987256547875766,0.987256547875766,0.987256547875766
467,beta_NQ_14,0.986996477424251,0.986996477424251,0.986996477424251
467,beta_NQ_15,0.986731099412501,0.986731099412501,0.986731099412501
467,beta_NQ_16,0.98646030552296,0.98646030552296,0.98646030552296
467,beta_NQ_17,0.986183985227511,0.986183985227511,0.986183985227511
467,h_NQ_2,98,98,98
467,h_NQ_3,96.04,96.04,96.04
467,h_NQ_4,94.1192,94.1192,94.1192
467,h_NQ_5,92.236816,92.236816,92.236816
467,h_NQ_6,90.39207968,90.39207968,90.39207968
467,h_NQ_7,88.5842380864,88.5842380864,88.5842380864
467,h_NQ_8,86.812553324672,86.812553324672,86.812553324672
467,h_NQ_9,85.0763022581786,85.0763022581786,85.0763022581786
467,h_NQ_10,83.374776213015,83.374776213015,83.374776213015
467,h_NQ_11,81.7072806887547,81.7072806887547,81.7072806887547
467,h_NQ_12,80.0731350749796,80.0731350749796,80.0731350749796
467,h_NQ_13,78.47167237348,78.47167237348,78.47167237348
467,h_NQ_14,76.9022389260104,76.9022389260104,76.9022389260104
467,h_NQ_15,75.3641941474902,75.3641941474902,75.3641941474902
467,h_NQ_16,73.8569102645404,73.8569102645404,73.8569102645404
467,h_NQ_17,72.3797720592496,72.3797720592496,72.3797720592496
467,P_NQ_1,0.7,0.7,0.7
467,P_NQ_2,0.692857142857143,0.692857142857143,0.692857142857143
467,P_NQ_3,0.685642886892366,0.685642886892366,0.685642886892366
467,P_NQ_4,0.67835805141892,0.67835805141892,0.67835805141892
467,P_NQ_5,0.671003525527448,0.671003525527448,0.671003525527448
467,P_NQ_6,0.663580269774258,0.663580269774258,0.663580269774258
467,P_NQ_7,0.656089317838462,0.656089317838462,0.656089317838462
467,P_NQ_8,0.648531778142737,0.648531778142737,0.648531778142737
467,P_NQ_9,0.640908835432149,0.640908835432149,0.640908835432149
467,P_NQ_10,0.633221752305297,0.633221752305297,0.633221752305297
467,P_NQ_11,0.625471870691719,0.625471870691719,0.625471870691719
467,P_NQ_12,0.617660613269288,0.617660613269288,0.617660613269288
467,P_NQ_13,0.609789484815066,0.609789484815066,0.609789484815066
467,P_NQ_14,0.601860073482819,0.601860073482819,0.601860073482819
467,P_NQ_15,0.593874052000191,0.593874052000191,0.593874052000191
467,P_NQ_16,0.585833178778267,0.585833178778267,0.585833178778267
467,P_NQ_17,0.577739298926065,0.577739298926065,0.577739298926065
467,L_NQ,5.84213178032127,5.80985609804948,5.72270562532307
467,pi_NQ,0.7,0.7,0.7
467,y,5.73444180288113,5.72677646314102,5.66297734097266
467,nbar,12.1215675242881,12.0984268209378,11.9063410874788
467,Ptot,15.546317331646,15.546317331646,15.546317331646
467,Pret,6.92207189181244,6.92207189181244,6.92207189181244
467,H,797.736164317796,797.736164317796,797.736164317796
467,cCheck,1.77635683940025e-15,1.77635683940025e-15,1.77635683940025e-15
467,A,1,1,1
467,A_Q,2,2,2
467,xpop,1,1,1
467,h_Q_1,100,100,100
467,mig_Q_2,0,0,0
467,med_Q_2,0,0,0
467,mig_Q_3,0,0,0
467,med_Q_3,0,0,0
467,mig_Q_4,0,0,0
467,med_Q_4,0,0,0
467,mig_Q_5,0,0,0
467,med_Q_5,0,0,0
467,mig_Q_6,0,0,0
467,med_Q_6,0,0,0
467,mig_Q_7,0,0,0
467,med_Q_7,0,0,0
467,mig_Q_8,0,0,0
467,med_Q_8,0,0,0
467,mig_Q_9,0,0,0
467,med_Q_9,0,0,0
467,mig_Q_10,0,0,0
467,med_Q_10,0,0,0
467,mig_Q_11,0,0,0
467,med_Q_11,0,0,0
467,mig_Q_12,0,0,0
467,med_Q_12,0,0,0
467,mig_Q_13,0,0,0
467,med_Q_13,0,0,0
467,mig_Q_14,0,0,0
467,med_Q_14,0,0,0
467,mig_Q_15,0,0,0
467,med_Q_15,0,0,0
467,mig_Q_16,0,0,0
467,med_Q_16,0,0,0
467,mig_Q_17,0,0,0
467,med_Q_17,0,0,0
467,h_NQ_1,100,100,100
467,mig_NQ_2,0,0,0
467,med_NQ_2,0,0,0
467,mig_NQ_3,0,0,0
467,med_NQ_3,0,0,0
467,mig_NQ_4,0,0,0
467,med_NQ_4,0,0,0
467,mig_NQ_5,0,0,0
467,med_NQ_5,0,0,0
467,mig_NQ_6,0,0,0
467,med_NQ_6,0,0,0
467,mig_NQ_7,0,0,0
467,med_NQ_7,0,0,0
467,mig_NQ_8,0,0,0
467,med_NQ_8,0,0,0
467,mig_NQ_9,0,0,0
467,med_NQ_9,0,0,0
467,mig_NQ_10,0,0,0
467,med_NQ_10,0,0,0
467,mig_NQ_11,0,0,0
467,med_NQ_11,0,0,0
467,mig_NQ_12,0,0,0
467,med_NQ_12,0,0,0
467,mig_NQ_13,0,0,0
467,med_NQ_13,0,0,0
467,mig_NQ_14,0,0,0
467,med_NQ_14,0,0,0
467,mig_NQ_15,0,0,0
467,med_NQ_15,0,0,0
467,mig_NQ_16,0,0,0
467,med_NQ_16,0,0,0
467,mig_NQ_17,0,0,0
467,med_NQ_17,0,0,0
468,beta_Q_2,0.989795918367347,0.989795918367347,0.989795918367347
468,beta_Q_3,0.989587671803415,0.989587671803415,0.989587671803415
468,beta_Q_4,0.989375175309607,0.989375175309607,0.989375175309607
468,beta_Q_5,0.989158342152661,0.989158342152661,0.989158342152661
468,beta_Q_6,0.988937083829246,0.988937083829246,0.988937083829246
468,beta_Q_7,0.988711310029842,0.988711310029842,0.988711310029842
468,beta_Q_8,0.98848092860188,0.98848092860188,0.98848092860188
468,beta_Q_9,0.988245845512122,0.988245845512122,0.988245845512122
468,beta_Q_10,0.988005964808288,0.988005964808288,0.988005964808288
468,beta_Q_11,0.987761188579886,0.987761188579886,0.987761188579886
468,beta_Q_12,0.987511416918251,0.987511416918251,0.987511416918251
468,beta_Q_13,0.987256547875766,0.987256547875766,0.987256547875766
468,beta_Q_14,0.986996477424251,0.986996477424251,0.986996477424251
468,beta_Q_15,0.986731099412501,0.986731099412501,0.986731099412501
468,beta_Q_16,0.98646030552296,0.98646030552296,0.98646030552296
468,beta_Q_17,0.986183985227511,0.986183985227511,0.986183985227511
468,h_Q_2,98,98,98
468,h_Q_3,96.04,96.04,96.04
468,h_Q_4,94.1192,94.1192,94.1192
468,h_Q_5,92.236816,92.236816,92.236816
468,h_Q_6,90.39207968,90.39207968,90.39207968
468,h_Q_7,88.5842380864,88.5842380864,88.5842380864
468,h_Q_8,86.812553324672,86.812553324672,86.812553324672
468,h_Q_9,85.0763022581786,85.0763022581786,85.0763022581786
468,h_Q_10,83.374776213015,83.374776213015,83.374776213015
468,h_Q_11,81.7072806887547,81.7072806887547,81.7072806887547
468,h_Q_12,80.0731350749796,80.0731350749796,80.0731350749796
468,h_Q_13,78.47167237348,78.47167237348,78.47167237348
468,h_Q_14,76.9022389260104,76.9022389260104,76.9022389260104
468,h_Q_15,75.3641941474902,75.3641941474902,75.3641941474902
468,h_Q_16,73.8569102645404,73.8569102645404,73.8569102645404
468,h_Q_17,72.3797720592496,72.3797720592496,72.3797720592496
468,P_Q_1,0.3,0.3,0.3
468,P_Q_2,0.296938775510204,0.296938775510204,0.296938775510204
468,P_Q_3,0.2938469515253,0.2938469515253,0.2938469515253
468,P_Q_4,0.290724879179537,0.290724879179537,0.290724879179537
468,P_Q_5,0.287572939511764,0.287572939511764,0.287572939511764
